id,created,superceded_id,valid,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id,pt_position,soma_x_um,soma_y_um,soma_z_um
5068,2026-02-25 05:44:22.520559+00:00,,True,864691135810473245,True,True,dendrite_clean,axon_partially_extended,89872913096018075,864691135810473245,[182592 150528  21722],730.368,602.112,868.88
5069,2026-02-25 05:44:22.536116+00:00,,True,864691135779049056,True,True,dendrite_extended,axon_partially_extended,89527597792764820,864691135779049056,[179776 198880  22450],719.104,795.52,898.0
5070,2026-02-25 05:44:22.549293+00:00,,True,864691135858282030,True,True,dendrite_extended,axon_partially_extended,89033642126703313,864691135858282030,[176368 188864  21766],705.472,755.456,870.64
5071,2026-02-25 05:44:22.562612+00:00,,True,864691135492749415,True,True,dendrite_clean,axon_partially_extended,90078384398822296,864691135492749415,[184320 108624  22468],737.28,434.496,898.72
5072,2026-02-25 05:44:22.577679+00:00,,True,864691135727929663,True,True,dendrite_extended,axon_fully_extended,91696796593956870,864691135727929663,[195888 108064  20798],783.552,432.256,831.92
5073,2026-02-25 05:44:22.593067+00:00,,True,864691136453384959,True,True,dendrite_extended,axon_partially_extended,91206689486835668,864691136453384959,[192320 126576  22029],769.28,506.304,881.16
5074,2026-02-25 05:44:22.608394+00:00,,True,864691136524172689,True,True,dendrite_clean,axon_partially_extended,88251064725641695,864691136524172689,[171024 125472  21780],684.096,501.888,871.2
5075,2026-02-25 05:44:22.625870+00:00,,True,864691135466236229,True,True,dendrite_clean,axon_partially_extended,89803712649970203,864691135466236229,[181840 159280  22182],727.36,637.12,887.28
5076,2026-02-25 05:44:22.640108+00:00,,True,864691135362357319,True,True,dendrite_extended,axon_partially_extended,88955645453268928,864691135362357319,[175792 131824  21078],703.168,527.296,843.12
5077,2026-02-25 05:44:22.654008+00:00,,True,864691135351022807,True,True,dendrite_clean,axon_partially_extended,88319165861083151,864691135351022807,[171472 108720  22630],685.888,434.88,905.2
5078,2026-02-25 05:44:22.668413+00:00,,True,864691134942472035,True,True,dendrite_extended,axon_fully_extended,89376964498407119,864691134942472035,[178896 125216  20864],715.584,500.864,834.56
5079,2026-02-25 05:44:22.683704+00:00,,True,864691135619865231,True,True,dendrite_extended,axon_partially_extended,88753747697717397,864691135619865231,[174432 200608  21567],697.728,802.432,862.68
5080,2026-02-25 05:44:22.700417+00:00,,True,864691135741889940,True,True,dendrite_extended,axon_partially_extended,91211362277452178,864691135741889940,[192320 161120  21368],769.28,644.48,854.72
5081,2026-02-25 05:44:22.718095+00:00,,True,864691134991032954,True,True,dendrite_clean,axon_partially_extended,88678774815732555,864691134991032954,[173888 166304  22116],695.552,665.216,884.64
5083,2026-02-25 05:44:22.748575+00:00,,True,864691136489623826,True,True,dendrite_extended,axon_partially_extended,89524986251327318,864691136489623826,[179792 179488  20946],719.168,717.952,837.84
5084,2026-02-25 05:44:22.763049+00:00,,True,864691135258628527,True,True,dendrite_extended,axon_partially_extended,89171768073684422,864691135258628527,[177616 169296  20306],710.464,677.184,812.24
5085,2026-02-25 05:44:22.778802+00:00,,True,864691136118882468,True,True,dendrite_extended,axon_fully_extended,92129798016713598,864691136118882468,[198976 188224  20638],795.904,752.896,825.52
5086,2026-02-25 05:44:22.793710+00:00,,True,864691135466333509,True,True,dendrite_extended,axon_partially_extended,91284479934902503,864691135466333509,[192736 181920  22366],770.944,727.68,894.64
5087,2026-02-25 05:44:22.808428+00:00,,True,864691134991067002,True,True,dendrite_extended,axon_partially_extended,88605588438852384,864691134991067002,[173584 145120  21127],694.336,580.48,845.08
5088,2026-02-25 05:44:22.823553+00:00,,True,864691135618332265,True,True,dendrite_extended,axon_fully_extended,88751480156247934,864691135618332265,[174208 183552  23071],696.832,734.208,922.84
5089,2026-02-25 05:44:22.837083+00:00,,True,864691136620797837,True,True,dendrite_extended,axon_partially_extended,89381362142317621,864691136620797837,[179024 158224  17867],716.096,632.896,714.68
5090,2026-02-25 05:44:22.851907+00:00,,True,864691135496444816,True,True,dendrite_extended,axon_partially_extended,89448226595873077,864691135496444816,[179392 131872  20955],717.568,527.488,838.2
5091,2026-02-25 05:44:22.867151+00:00,,True,864691135686540471,True,True,dendrite_extended,axon_fully_extended,92832454733302457,864691135686540471,[204096 180704  21044],816.384,722.816,841.76
5093,2026-02-25 05:44:22.899188+00:00,,True,864691135741874836,True,True,dendrite_extended,axon_fully_extended,90219190606187504,864691135741874836,[185248 109248  22072],740.992,436.992,882.88
5095,2026-02-26 05:50:48.466516+00:00,,True,864691136381325781,True,True,dendrite_extended,axon_fully_extended,89737260647882239,864691136381325781,[181552 188512  20422],726.208,754.048,816.88
5096,2026-02-26 05:50:48.530092+00:00,,True,864691135727961663,True,True,dendrite_extended,axon_fully_extended,96206306163292417,864691135727961663,[228576 152208  21170],914.304,608.832,846.8
5097,2026-02-26 05:50:48.551938+00:00,,True,864691136954023903,True,True,dendrite_extended,axon_fully_extended,83183140822563732,864691136954023903,[133856 114896  22425],535.424,459.584,897.0
5098,2026-02-26 05:50:48.570262+00:00,,True,864691136438529438,True,True,dendrite_extended,axon_fully_extended,90432495661088122,864691136438529438,[186912 125280  20919],747.648,501.12,836.76
5099,2026-02-26 05:50:48.588840+00:00,,True,864691135309733190,True,True,dendrite_extended,axon_partially_extended,89724410373767444,864691135309733190,[181792  92752  22125],727.168,371.008,885.0
5100,2026-02-26 05:50:48.608985+00:00,,True,864691136438585502,True,True,dendrite_extended,axon_partially_extended,95851301212332744,864691136438585502,[226176 128544  20211],904.704,514.176,808.44
5101,2026-02-26 05:50:48.628468+00:00,,True,864691135732518585,True,True,dendrite_extended,axon_fully_extended,90080377196136262,864691135732518585,[184128 123408  21604],736.512,493.632,864.16
5102,2026-02-26 05:50:48.647089+00:00,,True,864691135584646253,True,True,dendrite_extended,axon_fully_extended,89378751472802282,864691135584646253,[179120 138848  22570],716.48,555.392,902.8
5103,2026-02-26 05:50:48.665182+00:00,,True,864691135309722950,True,True,dendrite_extended,axon_fully_extended,91274859207930308,864691135309722950,[192896 110208  22174],771.584,440.832,886.96
5104,2026-02-26 05:50:48.681742+00:00,,True,864691136336107187,True,True,dendrite_extended,axon_fully_extended,90792860730994376,864691136336107187,[189472 189024  21637],757.888,756.096,865.48
5105,2026-02-26 05:50:48.701659+00:00,,True,864691135504315317,True,True,dendrite_extended,axon_partially_extended,101552818623891600,864691135504315317,[267568 140736  19151],1070.272,562.944,766.04
5106,2026-02-26 05:50:48.722710+00:00,,True,864691135861182824,True,True,dendrite_extended,axon_partially_extended,91289908706294000,864691135861182824,[192896 221904  21701],771.584,887.616,868.04
5108,2026-02-26 05:50:48.764167+00:00,,True,864691136425681967,True,True,dendrite_extended,axon_fully_extended,89244404829115036,864691136425681967,[178016 186544  22452],712.064,746.176,898.08
5109,2026-02-26 05:50:48.780484+00:00,,True,864691136013554851,True,True,dendrite_extended,axon_partially_extended,89031649060599257,864691136013554851,[176432 174048  20260],705.728,696.192,810.4
5110,2026-02-26 05:50:48.799926+00:00,,True,864691135274816017,True,True,dendrite_clean,axon_partially_extended,89168950910397547,864691135274816017,[177456 148592  22597],709.824,594.368,903.88
5111,2026-02-26 05:50:48.819397+00:00,,True,864691136314457149,True,True,dendrite_extended,axon_partially_extended,90861511555202329,864691136314457149,[189728 176128  22032],758.912,704.512,881.28
5112,2026-02-26 05:50:48.838437+00:00,,True,864691136927688266,True,True,dendrite_extended,axon_fully_extended,90223244988158039,864691136927688266,[185232 139184  21509],740.928,556.736,860.36
5113,2026-02-26 05:50:48.856875+00:00,,True,864691136381346005,True,True,dendrite_clean,axon_partially_extended,90368036724879412,864691136381346005,[186032 169312  20439],744.128,677.248,817.56
5114,2026-02-28 05:21:43.501722+00:00,,True,864691135717457946,True,True,dendrite_extended,axon_fully_extended,91282830667465901,864691135717457946,[192784 169264  22380],771.136,677.056,895.2
5115,2026-02-28 05:21:43.568117+00:00,,True,864691135717457178,True,True,dendrite_extended,axon_fully_extended,91211706008680645,864691135717457178,[192288 163952  22058],769.152,655.808,882.32
5117,2026-02-28 05:21:43.611624+00:00,,True,864691135742097044,True,True,dendrite_extended,axon_fully_extended,91000668496032278,864691135742097044,[190512 164080  22420],762.048,656.32,896.8
5118,2026-02-28 05:21:43.628941+00:00,,True,864691136229363025,True,True,dendrite_extended,axon_fully_extended,89945205851390943,864691136229363025,[182928 164912  20727],731.712,659.648,829.08
5119,2026-02-28 05:21:43.649776+00:00,,True,864691135728030015,True,True,dendrite_extended,axon_fully_extended,91282211923783175,864691135728030015,[192576 164976  20306],770.304,659.904,812.24
5120,2026-02-28 05:21:43.671283+00:00,,True,864691136453442303,True,True,dendrite_extended,axon_fully_extended,91071243331528296,864691136453442303,[191344 165760  21883],765.376,663.04,875.32
5121,2026-02-28 05:21:43.689950+00:00,,True,864691136058895576,True,True,dendrite_extended,axon_fully_extended,91071586861778917,864691136058895576,[191088 168400  21349],764.352,673.6,853.96
5122,2026-02-28 05:21:43.710226+00:00,,True,864691135295330828,True,True,dendrite_extended,axon_fully_extended,90016193003955468,864691135295330828,[183376 169456  20428],733.504,677.824,817.12
5123,2026-02-28 05:21:43.727928+00:00,,True,864691135396940021,True,True,dendrite_extended,axon_fully_extended,88890087207131537,864691135396940021,[175584 167904  22492],702.336,671.616,899.68
5124,2026-02-28 05:21:43.744096+00:00,,True,864691136968773070,True,True,dendrite_extended,axon_fully_extended,91071105892389024,864691136968773070,[191376 164656  21712],765.504,658.624,868.48
5125,2026-02-28 05:21:43.766247+00:00,,True,864691135939949365,True,True,dendrite_extended,axon_fully_extended,88749418371135815,864691135939949365,[174592 168448  21974],698.368,673.792,878.96
5126,2026-02-28 05:28:05.992128+00:00,,True,864691135547082280,True,True,dendrite_extended,axon_partially_extended,85302861869121580,864691135547082280,[149456 179584  22979],597.824,718.336,919.16
5127,2026-02-28 05:28:06.013790+00:00,,True,864691135398925345,True,True,dendrite_clean,axon_partially_extended,88461483695978011,864691135398925345,[172384 120448  21000],689.536,481.792,840.0
5128,2026-02-28 05:28:06.045661+00:00,,True,864691136314491965,True,True,dendrite_extended,axon_partially_extended,88744676794369404,864691136314491965,[174496 133136  22519],697.984,532.544,900.76
5129,2026-02-28 05:28:06.066995+00:00,,True,864691135685620210,True,True,dendrite_clean,axon_partially_extended,88747631731597186,864691135685620210,[174128 155296  22262],696.512,621.184,890.48
5131,2026-02-28 05:28:06.112542+00:00,,True,864691135878649171,True,True,dendrite_clean,axon_partially_extended,90929406197281411,864691136524297617,[190032 157648  20811],760.128,630.592,832.44
5132,2026-02-28 05:28:06.132809+00:00,,True,864691135955962888,True,True,dendrite_extended,axon_partially_extended,88261097567929785,864691135955962888,[170896 200304  20247],683.584,801.216,809.88
5133,2026-02-28 05:28:06.156279+00:00,,True,864691135778572973,True,True,dendrite_extended,axon_partially_extended,96346563018303745,864691135778572973,[229904 148176  24546],919.616,592.704,981.84
5134,2026-02-28 05:28:06.181530+00:00,,True,864691135562978017,True,False,dendrite_extended,none,88263503017918441,864691135562978017,[170672 217888  22192],682.688,871.552,887.68
5135,2026-02-28 05:28:06.201856+00:00,,True,864691136331247338,True,True,dendrite_extended,axon_fully_extended,90714589247340842,864691136331247338,[188816 129840  21956],755.264,519.36,878.24
5136,2026-02-28 05:28:06.225609+00:00,,True,864691136392806271,True,True,dendrite_extended,axon_fully_extended,88818344207406508,864691136392806271,[174688 157696  23299],698.752,630.784,931.96
5137,2026-02-28 05:28:06.244753+00:00,,True,864691134920000010,True,True,dendrite_extended,axon_fully_extended,93325860509270589,864691134920000010,[207680 186912  20614],830.72,747.648,824.56
5138,2026-02-28 05:28:06.264749+00:00,,True,864691135511532809,False,True,none,axon_fully_extended,96784169048263695,864691135511532809,[232486 263076  27160],929.944,1052.304,1086.4
5139,2026-02-28 05:28:06.287381+00:00,,True,864691136288752835,False,True,none,axon_fully_extended,115994492074611273,864691136288752835,[372331 260297  23266],1489.324,1041.188,930.64
5140,2026-02-28 05:28:06.307530+00:00,,True,864691135971464805,True,True,dendrite_extended,axon_partially_extended,87558303747778154,864691135971464805,[165584 206976  22322],662.336,827.904,892.88
5141,2026-02-28 05:28:06.327908+00:00,,True,864691135210446457,True,True,dendrite_extended,axon_fully_extended,96984554573223783,864691135210446457,[234301 183249  24049],937.204,732.996,961.96
5142,2026-02-28 05:28:06.349704+00:00,,True,864691135210443897,True,True,dendrite_extended,axon_fully_extended,91211499985052381,864691135210443897,[192064 162288  23552],768.256,649.152,942.08
5144,2026-03-05 02:19:41.096493+00:00,,True,864691135783308368,True,True,dendrite_clean,axon_partially_extended,90928238167601975,864691135783308368,[190096 148832  22467],760.384,595.328,898.68
5145,2026-03-05 02:19:41.180582+00:00,,True,864691135703164283,True,True,dendrite_clean,axon_partially_extended,89874906028249399,864691135703164283,[182768 165328  22488],731.072,661.312,899.52
5146,2026-03-05 02:19:41.203659+00:00,,True,864691136177778950,True,True,dendrite_clean,axon_partially_extended,89234715315318693,864691136177778950,[177760 114352  21510],711.04,457.408,860.4
5147,2026-03-05 02:19:41.229679+00:00,,True,864691136010651052,True,True,dendrite_clean,axon_fully_extended,90148821795140164,864691136010651052,[184384 108896  21755],737.536,435.584,870.2
5148,2026-03-05 02:19:41.252881+00:00,,True,864691135493686111,True,True,dendrite_clean,axon_partially_extended,88674376635434834,864691135493686111,[173632 133776  21477],694.528,535.104,859.08
5149,2026-03-05 02:19:41.277263+00:00,,True,864691135504081986,True,True,dendrite_extended,axon_partially_extended,88670940795365171,864691135504081986,[173760 107744  22090],695.04,430.976,883.6
5150,2026-03-05 02:19:41.300827+00:00,,True,864691134887552506,True,True,dendrite_clean,axon_partially_extended,88882596716825922,864691134887552506,[175184 112320  21779],700.736,449.28,871.16
