idx_a,idx_b,dist_um,syn_ab,syn_ba,syn_total,root_id_a,root_id_b
559,1885,11.436956238440308,0,0,0,864691135640297787,864691135325487004
704,1562,11.458547202852479,0,0,0,864691135878468435,864691136042982742
991,1174,11.465928658421058,0,0,0,864691135763549238,864691136967985870
427,750,11.468978681643755,0,0,0,864691135801376610,864691136136838027
1488,2023,11.470393192911972,0,0,0,864691135717271834,864691135587758716
1195,1900,11.471076671350367,0,0,0,864691135868919318,864691135106357069
1198,2144,11.475469489306267,0,0,0,864691136927176778,864691135774294603
1263,1412,11.49869418673259,0,0,0,864691136274655166,864691135886130288
1341,1346,11.516721755777452,0,0,0,864691135782923600,864691135727496511
667,2226,11.517199659639571,0,0,0,864691136313301565,864691135295330828
960,1173,11.526753575920656,0,0,0,864691135133991072,864691135852558279
695,1807,11.529429474176085,0,0,0,864691135211568576,864691135867984005
1140,1686,11.536932001186432,0,0,0,864691135990134784,864691136484596012
1209,1295,11.537833418800952,0,0,0,864691135209715833,864691135388675969
1169,1258,11.537966545279941,0,0,0,864691135817419343,864691135124146727
918,1705,11.552778367128758,0,0,0,864691135778414176,864691136118430628
758,1274,11.56507016839933,0,0,0,864691136523628945,864691135592276491
1403,2302,11.5686196237927,0,0,0,864691136067382936,864691135196592938
178,700,11.573221504836026,0,0,0,864691135014734486,864691135157198692
1421,1422,11.574460160197493,0,0,0,864691135867644805,864691135809954845
2009,2097,11.596821633533903,0,0,0,864691135102151968,864691135886208112
1258,1286,11.609742115999044,0,0,0,864691135124146727,864691135662408944
223,1185,11.617994319158635,0,0,0,864691135809456669,864691135503293250
1523,2303,11.619264004230287,0,0,0,864691135405733870,864691135469845388
1110,2292,11.620541811808915,0,0,0,864691135760319822,864691135102433056
447,1352,11.622171914061445,0,0,0,864691135369087481,864691136392355711
770,932,11.636766561205974,0,0,0,864691136742708828,864691135970293349
524,1517,11.64959329762203,0,0,0,864691136025333561,864691136485007404
826,1593,11.661445536467545,0,0,0,864691136210743740,864691135866427006
1736,1975,11.67037685766832,0,0,0,864691135751110185,864691135750958889
554,761,11.677043461424562,0,0,0,864691135787242948,864691136033794747
26,1671,11.682479188939297,0,0,0,864691135361314119,864691135567047191
202,2037,11.684998930252473,0,0,0,864691135778675552,864691135939925813
1029,1535,11.68710195044099,0,0,0,864691135853091015,864691135726881195
1040,2113,11.694894612607609,0,0,0,864691135274038801,864691136391023120
446,495,11.703997265891697,0,0,0,864691136195824204,864691135398805281
1388,2018,11.704492812591296,0,0,0,864691136380757461,864691135689417440
969,2017,11.72747611381076,0,0,0,864691136814508659,864691135570301676
1201,1730,11.732553004355033,0,0,0,864691135324705692,864691135778542509
1450,1541,11.733139392336646,0,0,0,864691135843236323,864691135478429352
970,1812,11.73408027925488,0,0,0,864691135919956656,864691135646775791
605,1173,11.742212398010816,0,0,0,864691135279848865,864691135852558279
700,2278,11.752958436070424,0,0,0,864691135157198692,864691135751149353
275,832,11.754922032918822,0,0,0,864691135754881746,864691135778288573
1343,1368,11.766846986342452,0,0,0,864691135492688871,864691136620397965
1366,1440,11.76991146950563,0,0,0,864691135493077855,864691135569900780
1112,1332,11.776915725265246,0,0,0,864691135640672571,864691135493031519
484,1455,11.784456202981934,0,0,0,864691135342594225,864691136814442867
1730,2047,11.786126081117605,0,0,0,864691135778542509,864691135384843738
748,955,11.786997582081693,0,0,0,864691134990435194,864691136335213235
221,1182,11.79307457790377,0,0,0,864691135688823008,864691135083577335
825,1633,11.79512577296235,0,0,0,864691135430356784,864691136118771108
865,1565,11.798337510005393,0,0,0,864691135996104618,864691135875460494
1340,2018,11.808859724799873,0,0,0,864691135492991839,864691135689417440
1115,1512,11.812909548455854,0,0,0,864691136010068652,864691135493149927
182,994,11.82191321233581,0,0,0,864691135387753601,864691135868415766
674,976,11.833276469346904,0,0,0,864691135335937513,864691135384292843
811,1017,11.843331963598702,0,0,0,864691135942924148,864691135386963541
714,1908,11.85758963702153,0,0,0,864691136742244188,864691135885996912
1250,2145,11.866243887599802,0,0,0,864691136742623580,864691135618339945
2259,2315,11.866740074679338,0,0,0,864691136011768494,864691135886314096
1791,1810,11.883555023645052,0,0,0,864691135431591728,864691135994077377
595,780,11.898302399922411,0,0,0,864691135757002450,864691135739008132
455,1792,11.899636296963019,0,0,0,864691135970226021,864691135779629245
1693,2014,11.900711911478174,0,0,0,864691134919927050,864691136111478968
117,544,11.914361082324172,0,0,0,864691135271590309,864691137198844737
173,833,11.91829518010024,0,0,0,864691135279678881,864691137055840886
597,747,11.922053514390932,0,0,0,864691135586773628,864691136275729677
935,2105,11.924294528398708,0,0,0,864691136363161570,864691135325426076
718,1068,11.930218438905477,0,0,0,864691135431654960,864691135738953860
830,944,11.935453070579225,0,0,0,864691135351066583,864691135276504549
1198,1205,11.937804153193317,0,0,0,864691136927176778,864691136274695358
539,1424,11.943086368271816,0,0,0,864691135810803660,864691135993767617
71,150,11.943378416511925,0,0,0,864691135257404079,864691135134695328
1480,1604,11.961538362602083,0,0,0,864691135490483514,864691136927566154
1500,1794,11.970882674222471,0,0,0,864691135520064650,864691135698211994
690,2221,11.974247032694786,0,0,0,864691135916843366,864691135742097044
131,1754,11.977579054216157,0,0,0,864691135802453858,864691135592789259
482,1913,11.98271822250697,0,0,0,864691136330122730,864691135616183499
595,1559,11.985110762942432,0,0,0,864691135757002450,864691135490326074
618,2060,11.987580239564526,0,0,0,864691135587666812,864691135528193883
421,541,11.992362903114698,0,0,0,864691135519178378,864691134989919098
591,2295,11.993822409890862,0,0,0,864691135694415551,864691134966714655
1181,1427,11.99476152326515,0,0,0,864691135350420951,864691136968094158
1084,1183,12.004607115603575,0,0,0,864691135868435734,864691135773640699
640,1691,12.00721116662811,0,0,0,864691135997332650,864691136381353685
1143,2256,12.010629958499308,0,0,0,864691134919403530,864691135215381304
694,2137,12.01172760263899,0,0,0,864691135375351369,864691136108462553
905,2136,12.012433558609192,0,0,0,864691135868466710,864691135853090503
1145,1254,12.023829672778996,0,0,0,864691135941435393,864691135757040082
255,1816,12.029616785251338,0,0,0,864691135294441654,864691135778954848
530,931,12.033811033916114,0,0,0,864691136021849848,864691135510267401
1516,2225,12.041041815391152,0,0,0,864691135810492189,864691136058895576
656,2021,12.0417088488303,0,0,0,864691135874914702,864691136675875719
678,679,12.042189834079165,0,0,0,864691135430290480,864691135741930603
1959,2223,12.051601055461546,0,0,0,864691136007128778,864691135728030015
403,548,12.053175515191045,0,0,0,864691136905506482,864691136488591378
1136,2277,12.054149824852864,0,0,0,864691135395833333,864691136331249642
1203,1205,12.05648837763309,0,0,0,864691135868684566,864691136274695358
950,1279,12.057940122591383,0,0,0,864691136195901772,864691135562519009
945,2076,12.059808290350189,0,0,0,864691135853055175,864691135738969220
162,1310,12.070303393038667,0,0,0,864691136362774498,864691135456207722
676,1500,12.071851556410007,0,0,0,864691134941495395,864691135520064650
825,1421,12.093039320204028,0,0,0,864691135430356784,864691135867644805
470,1938,12.09932493984688,0,0,0,864691136120658712,864691136108370905
451,1369,12.108184339528401,0,0,0,864691135779006048,864691135119409885
1482,2250,12.108990379053028,0,0,0,864691135850033758,864691135493686111
745,1370,12.112457058747506,0,0,0,864691135868946966,864691136274786494
219,1518,12.113302439879826,0,0,0,864691135162585389,864691135184104194
2250,2305,12.117148179336676,0,0,0,864691135493686111,864691135258646703
1520,1538,12.119133962457907,0,0,0,864691135567059223,864691135757083346
203,1275,12.119606594275261,0,0,0,864691135293398284,864691135939209988
1333,1581,12.122478954405342,0,0,0,864691135448212882,864691135701746978
327,1414,12.123125669562313,0,0,0,864691135573296677,864691135309290822
118,2259,12.124579992725572,0,0,0,864691136012173475,864691136011768494
420,1432,12.128445902093222,0,0,0,864691135655473858,864691135212086720
780,1630,12.129572457428194,0,0,0,864691135739008132,864691135577574430
203,1229,12.13456550520044,0,0,0,864691135293398284,864691135294767884
599,1697,12.140373635106908,0,0,0,864691135725838763,864691135942120449
268,948,12.151873600396003,0,0,0,864691135578670597,864691135694421439
206,1255,12.152629345125257,0,0,0,864691135472556082,864691135183646466
1201,1786,12.161189415513638,0,0,0,864691135324705692,864691135977654851
473,758,12.174141776733096,0,0,0,864691135732377785,864691136523628945
736,1113,12.176854109333798,0,0,0,864691135583223405,864691136489147922
472,1199,12.179523800214914,0,0,0,864691135764890678,864691136927187786
673,1371,12.194123174709912,0,0,0,864691136991359893,864691136211385020
695,1145,12.19603345354552,0,0,0,864691135211568576,864691135941435393
935,1391,12.196642160857298,0,0,0,864691136363161570,864691135640929595
199,1184,12.206209567265292,0,0,0,864691136052101363,864691136905458866
869,1302,12.20669193516405,0,0,0,864691135464946757,864691135388660865
706,1613,12.207027484199424,0,0,0,864691135503344477,864691135779377341
1444,1460,12.213757488995807,0,0,0,864691135464928318,864691135817949519
704,1496,12.217718281250372,0,0,0,864691135878468435,864691136196969548
2020,2057,12.221654225185802,0,0,0,864691136139027581,864691135196576298
568,673,12.222167401897224,0,0,0,864691135694246079,864691136991359893
1453,1993,12.231644206728724,0,0,0,864691136604001745,864691135774179147
449,1398,12.244299898320055,0,0,0,864691136330407914,864691135587371132
116,751,12.246262450233525,0,0,0,864691135492276839,864691135646353391
88,744,12.250727978369245,0,0,0,864691135114295961,864691135341516741
1784,1800,12.262766408930679,0,0,0,864691135493051879,864691135562798817
286,869,12.26564633437631,0,0,0,864691135274355473,864691135464946757
458,2207,12.268403645136507,0,0,0,864691135993150913,864691135732518585
1178,1383,12.270696149770757,0,0,0,864691135527713115,864691135577135390
954,2254,12.27319941987427,0,0,0,864691135773240571,864691135465098653
178,620,12.282480531228218,0,0,0,864691135014734486,864691135989943040
619,723,12.282814009826968,0,0,0,864691136619529179,864691135892202633
272,2169,12.287427069976822,0,0,0,864691136968429774,864691135739587697
1144,1599,12.29243930227033,0,0,0,864691136313406781,864691136975624220
1254,2234,12.292509589176612,0,0,0,864691135757040082,864691136524297617
531,961,12.293064060680733,0,0,0,864691135566122071,864691135838738579
281,449,12.294206765790207,0,0,0,864691135466158917,864691136330407914
703,2270,12.302585094198658,0,0,0,864691135976063855,864691135274860817
532,1423,12.302889416718312,0,0,0,864691136619828877,864691135493079135
330,1997,12.320168830012088,0,0,0,864691135455977578,864691135695042751
149,2146,12.333771523747364,0,0,0,864691135492371303,864691135343923633
1565,1919,12.33561607703483,0,0,0,864691135875460494,864691135336669673
1486,2265,12.339519601670089,0,0,0,864691135493620831,864691136976001308
743,2262,12.343250787373645,0,0,0,864691135739689073,864691135067961412
1134,2089,12.344909882214642,0,0,0,864691135490505018,864691136034412219
1134,2280,12.349639670856828,0,0,0,864691135490505018,864691135593133067
998,1208,12.349854735987869,0,0,0,864691135503367517,864691135499283987
769,1228,12.355131727343078,0,0,0,864691136125985318,864691135473961522
708,1915,12.35689281332494,0,0,0,864691135727907391,864691135164772653
531,963,12.365629785821652,0,0,0,864691135566122071,864691136904967346
861,1184,12.366623468028756,0,0,0,864691136239460668,864691136905458866
528,541,12.368993491792303,0,0,0,864691135948010081,864691134989919098
293,2087,12.381405412956992,0,0,0,864691135646806255,864691135695146943
940,1825,12.385222161915424,0,0,0,864691135842486243,864691135102434592
1458,1494,12.38609026287146,0,0,0,864691136126503206,864691136137239691
249,1441,12.38941483686786,0,0,0,864691135938404612,864691135280481697
1564,1792,12.39091279930584,0,0,0,864691136814180211,864691135779629245
1561,2178,12.39677893648183,0,0,0,864691135699301397,864691135779049056
514,2025,12.397109340487347,0,0,0,864691135349839831,864691135448130450
984,1437,12.400322576449424,0,0,0,864691135360300632,864691135343499441
453,2083,12.404489509850887,0,0,0,864691136389679223,864691136364308962
475,1339,12.406473149126558,0,0,0,864691137021264750,864691135885663600
1234,1515,12.4200225442629,0,0,0,864691136299034139,864691135478316200
1660,1792,12.42010499150468,0,0,0,864691135701629474,864691135779629245
995,1520,12.433968956049446,0,0,0,864691136814627955,864691135567059223
602,1978,12.433989544792075,0,0,0,864691135782278224,864691135659857026
945,1444,12.442263459676473,0,0,0,864691135853055175,864691135464928318
1842,1882,12.44312758111885,0,0,0,864691136138695549,864691136484876588
549,1594,12.443251022140517,0,0,0,864691135865648254,864691135760635214
434,2146,12.46086995357864,0,0,0,864691136311179354,864691135343923633
1740,1744,12.462451765202605,0,0,0,864691135465900101,864691135480585158
758,1735,12.470806870447547,0,0,0,864691136523628945,864691135115269785
248,1181,12.47702785121527,0,0,0,864691136424990255,864691135350420951
582,689,12.477538218735342,0,0,0,864691135562004193,864691135990004992
1469,2018,12.482618315081066,0,0,0,864691135849699166,864691135689417440
1193,1633,12.483653311430903,0,0,0,864691136523472529,864691136118771108
165,990,12.485096395302767,0,0,0,864691136903387826,864691136484415020
1271,1348,12.485191228010889,0,0,0,864691135336422633,864691135662460400
1222,1824,12.493121307343515,0,0,0,864691136022090744,864691136091532855
407,870,12.493951176469348,0,0,0,864691135480652998,864691135566168599
1536,2225,12.496245836250118,0,0,0,864691136814655859,864691136058895576
1540,2247,12.506484717937258,0,0,0,864691135478400936,864691135703164283
1976,2234,12.506702203218795,0,0,0,864691136111294392,864691136524297617
701,1600,12.507866324837362,0,0,0,864691135782506832,864691135659566210
1212,1791,12.508953593326689,0,0,0,864691136013161891,864691135431591728
215,1140,12.512286441733925,0,0,0,864691135992790209,864691135990134784
246,1455,12.51320966019513,0,0,0,864691135480800198,864691136814442867
587,1835,12.514291350292323,0,0,0,864691135810773452,864691136118686884
585,1820,12.519005711317439,0,0,0,864691135546161704,864691135990701056
274,1642,12.534039412735218,0,0,0,864691135323181212,864691136421279639
300,773,12.536040842307496,0,0,0,864691135918528432,864691136452920319
932,1291,12.53695975904849,0,0,0,864691135970293349,864691135476793920
511,1092,12.540267301776344,0,0,0,864691135067448132,864691135948238177
286,1380,12.540838887410986,0,0,0,864691135274355473,864691135388828033
1068,1222,12.545022917476066,0,0,0,864691135738953860,864691136022090744
1095,1512,12.553628957397162,0,0,0,864691136954050527,864691135493149927
274,2125,12.567470389859732,0,0,0,864691135323181212,864691135861093992
1311,2279,12.568302988072794,0,0,0,864691136619096795,864691136229366097
116,525,12.571116100012771,0,0,0,864691135492276839,864691137055244406
714,2165,12.580317325091556,0,0,0,864691136742244188,864691136392785279
1151,1475,12.584406859284275,0,0,0,864691135389195393,864691135124603687
1452,2083,12.594510550235762,0,0,0,864691136102330485,864691136364308962
1195,2116,12.59829321773387,0,0,0,864691135868919318,864691135741910164
1210,1286,12.604469048714458,0,0,0,864691135868957462,864691135662408944
